TUSC1 9	2495	0	525	0.474525	0.154009 0	525	0	525	1.000000	-0.000000	-0.000000
TULP4 157	2347	16	509	0.495359	2.279534 16	509	16	509	1.000000	-0.000000	-0.000000
TULP3 47	2457	1	524	0.195079	2.116059 1	524	1	524	1.000000	-0.000000	-0.000000
TULP2 66	2438	13	512	0.993454	-0.000000 13	512	13	512	1.000000	-0.000000	-0.000000
TULP1 29	2475	10	515	1.759432	0.847243 10	515	10	515	1.000000	-0.000000	-0.000000
TUFT1 16	2488	2	523	0.838235	-0.000000 2	523	2	523	1.000000	-0.000000	-0.000000
TUFM 18	2486	1	524	0.498647	0.250795 1	524	1	524	1.000000	-0.000000	-0.000000
TUBGCP6 143	2361	34	491	1.166864	0.380043 34	491	34	491	1.000000	-0.000000	-0.000000
TUBGCP5 47	2457	2	523	0.293177	1.604640 2	523	2	523	1.000000	-0.000000	-0.000000
TUBGCP4 40	2464	3	522	0.459824	0.783531 3	522	3	522	1.000000	-0.000000	-0.000000
TUBGCP2 79	2425	11	514	0.706602	0.484532 11	514	11	514	1.000000	-0.000000	-0.000000
TUBG2 16	2488	0	525	0.278349	0.464034 0	525	0	525	1.000000	-0.000000	-0.000000
TUBG1 6	2498	7	518	5.502890	2.790766 7	518	7	518	1.000000	-0.000000	-0.000000
TUBE1 39	2465	3	522	0.471511	0.784121 3	522	3	522	1.000000	-0.000000	-0.000000
TUBD1 32	2472	1	524	0.285483	1.138961 1	524	1	524	1.000000	-0.000000	-0.000000
TUBB6 5	2499	1	524	1.587302	0.197725 1	524	1	524	1.000000	-0.000000	-0.000000
TUBB4B 2	2502	1	524	3.178413	0.677920 1	524	1	524	1.000000	-0.000000	-0.000000
TUBB4A 6	2498	0	525	0.678707	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TUBB3 5	2499	0	525	0.792142	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TUBB2B 0	2504	1	524	9.542857	1.096973 1	524	1	524	1.000000	-0.000000	-0.000000
TUBB2A 2	2502	0	525	1.586185	0.272343 0	525	0	525	1.000000	-0.000000	-0.000000
TUBB1 79	2425	6	519	0.408221	1.688182 6	519	6	519	1.000000	-0.000000	-0.000000
TUBAL3 97	2407	8	517	0.426917	1.892112 8	517	8	517	1.000000	-0.000000	-0.000000
TUBA8 64	2440	4	521	0.359711	1.621253 4	521	4	521	1.000000	-0.000000	-0.000000
TUBA4A 3	2501	0	525	1.189163	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TUBA3E 98	2406	12	513	0.614924	0.899532 12	513	12	513	1.000000	-0.000000	-0.000000
TUBA3D 45	2459	17	508	1.891176	1.535731 17	508	17	508	1.000000	-0.000000	-0.000000
TUBA3C 20	2484	2	523	0.677481	0.104451 1	524	2	523	1.502863	-0.000000	-0.000000
TUBA1C 10	2494	0	525	0.431213	0.152446 0	525	0	525	1.000000	-0.000000	-0.000000
TUBA1A 0	2504	3	522	19.158700	2.409932 3	522	3	522	1.000000	-0.000000	-0.000000
TUB 40	2464	10	515	1.281670	0.336577 10	515	10	515	1.000000	-0.000000	-0.000000
TTYH3 30	2474	4	521	0.764739	0.083943 4	521	4	521	1.000000	-0.000000	-0.000000
TTYH2 90	2414	14	511	0.777494	0.362030 13	512	14	511	1.073521	-0.000000	-0.000000
TTYH1 46	2458	5	520	0.602524	0.556867 5	520	5	520	1.000000	-0.000000	-0.000000
TTR 19	2485	2	523	0.711641	0.105465 2	523	2	523	1.000000	-0.000000	-0.000000
TTPAL 23	2481	3	522	0.790950	0.093641 3	522	3	522	1.000000	-0.000000	-0.000000
TTPA 16	2488	0	525	0.278349	0.464034 0	525	0	525	1.000000	-0.000000	-0.000000
TTLL8 0	2504	24	501	124.750996	17.870611 23	502	24	501	1.043742	-0.000000	-0.000000
TTLL7 45	2459	17	508	1.891176	1.535731 17	508	17	508	1.000000	-0.000000	-0.000000
TTLL6 53	2451	4	521	0.434937	1.090961 3	522	4	521	1.252395	-0.000000	-0.000000
TTLL5 81	2423	14	511	0.866044	0.164627 13	512	14	511	1.073521	-0.000000	-0.000000
TTLL4 78	2426	19	506	1.211894	0.375667 19	506	19	506	1.000000	-0.000000	-0.000000
TTLL3 16	2488	7	518	2.256829	1.201238 7	518	7	518	1.000000	-0.000000	-0.000000
TTLL2 22	2482	16	509	3.598551	3.797090 16	509	16	509	1.000000	-0.000000	-0.000000
TTLL12 41	2463	22	503	2.677249	3.418486 21	504	22	503	1.047529	-0.000000	-0.000000
TTLL11 65	2439	4	521	0.354116	1.772631 3	522	4	521	1.252395	-0.000000	-0.000000
TTLL10 92	2412	11	514	0.604573	0.937704 11	514	11	514	1.000000	-0.000000	-0.000000
TTLL1 15	2489	1	524	0.592857	0.122121 1	524	1	524	1.000000	-0.000000	-0.000000
TTL 15	2489	3	522	1.190249	0.115624 2	523	3	522	1.335883	-0.000000	-0.000000
TTK 79	2425	7	518	0.467437	1.355129 7	518	7	518	1.000000	-0.000000	-0.000000
TTI2 47	2457	19	506	2.020053	1.856315 19	506	19	506	1.000000	-0.000000	-0.000000
TTI1 86	2418	9	516	0.537807	1.123612 9	516	9	516	1.000000	-0.000000	-0.000000
TTF2 45	2459	18	507	2.000171	1.723427 18	507	18	507	1.000000	-0.000000	-0.000000
TTF1 13	2491	8	517	3.092664	1.958174 7	518	8	517	1.127172	-0.000000	-0.000000
TTC9C 12	2492	1	524	0.730549	-0.000000 1	524	1	524	1.000000	-0.000000	-0.000000
TTC9B 5	2499	2	523	2.385496	0.710170 1	524	2	523	1.502863	-0.000000	-0.000000
TTC9 7	2497	0	525	0.593631	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TTC7B 40	2464	8	517	1.044590	0.069704 7	518	8	517	1.127172	-0.000000	-0.000000
TTC7A 125	2379	12	513	0.477735	2.081823 11	514	12	513	1.085441	-0.000000	-0.000000
TTC6 83	2421	8	517	0.500965	1.294733 8	517	8	517	1.000000	-0.000000	-0.000000
TTC5 21	2483	2	523	0.646426	0.218990 2	523	2	523	1.000000	-0.000000	-0.000000
TTC4 42	2462	6	519	0.771064	0.151181 6	519	6	519	1.000000	-0.000000	-0.000000
TTC39C 26	2478	11	514	2.139374	1.477440 11	514	11	514	1.000000	-0.000000	-0.000000
TTC39B 67	2437	12	513	0.906786	0.054563 12	513	12	513	1.000000	-0.000000	-0.000000
TTC39A 20	2484	10	515	2.522610	1.761689 10	515	10	515	1.000000	-0.000000	-0.000000
TTC38 44	2460	16	509	1.822963	1.379137 16	509	16	509	1.000000	-0.000000	-0.000000
TTC37 145	2359	5	520	0.186154	6.346366 5	520	5	520	1.000000	-0.000000	-0.000000
TTC36 22	2482	1	524	0.411263	0.533591 1	524	1	524	1.000000	-0.000000	-0.000000
TTC34 37	2467	0	525	0.123474	2.030321 0	525	0	525	1.000000	-0.000000	-0.000000
TTC33 16	2488	3	522	1.119784	0.110851 3	522	3	522	1.000000	-0.000000	-0.000000
TTC32 4	2500	3	522	3.825621	1.262153 2	523	3	522	1.335883	-0.000000	-0.000000
TTC31 46	2458	11	514	1.219087	0.307761 11	514	11	514	1.000000	-0.000000	-0.000000
TTC30B 75	2429	18	507	1.195866	0.308318 18	507	18	507	1.000000	-0.000000	-0.000000
TTC30A 85	2419	24	501	1.401371	0.797444 24	501	24	501	1.000000	-0.000000	-0.000000
TTC3 48	2456	23	502	2.392502	2.850756 23	502	23	502	1.000000	-0.000000	-0.000000
TTC29 30	2474	6	519	1.074752	0.080928 6	519	6	519	1.000000	-0.000000	-0.000000
TTC28 147	2357	0	525	0.030290	11.011485 0	525	0	525	1.000000	-0.000000	-0.000000
TTC27 67	2437	10	515	0.764307	0.262457 10	515	10	515	1.000000	-0.000000	-0.000000
TTC26 38	2466	4	521	0.605904	0.375892 4	521	4	521	1.000000	-0.000000	-0.000000
TTC25 0	2504	13	512	68.362573	9.602360 12	513	13	512	1.079022	-0.000000	-0.000000
TTC23L 36	2468	3	522	0.510361	0.528083 3	522	3	522	1.000000	-0.000000	-0.000000
TTC23 25	2479	6	519	1.284024	0.305148 6	519	6	519	1.000000	-0.000000	-0.000000
TTC22 85	2419	1	524	0.107198	4.928407 1	524	1	524	1.000000	-0.000000	-0.000000
TTC21B 142	2362	31	494	1.068249	0.120461 30	495	31	494	1.034343	-0.000000	-0.000000
TTC21A 69	2435	7	518	0.536416	1.012176 6	519	7	518	1.145059	-0.000000	-0.000000
TTC19 12	2492	2	523	1.097915	0.125349 2	523	2	523	1.000000	-0.000000	-0.000000
TTC17 70	2434	3	522	0.262300	2.518455 3	522	3	522	1.000000	-0.000000	-0.000000
TTC16 42	2462	9	516	1.107912	0.144675 8	517	9	516	1.113260	-0.000000	-0.000000
TTC14 49	2455	10	515	1.047132	0.063096 9	516	10	515	1.102132	-0.000000	-0.000000
TTC13 33	2471	6	519	0.978733	-0.000000 6	519	6	519	1.000000	-0.000000	-0.000000
TTC12 82	2422	4	521	0.279624	2.807014 4	521	4	521	1.000000	-0.000000	-0.000000
TTC1 14	2490	4	521	1.590677	0.428856 4	521	4	521	1.000000	-0.000000	-0.000000
TTBK2 86	2418	9	516	0.537807	1.123612 9	516	9	516	1.000000	-0.000000	-0.000000
TTBK1 86	2418	11	514	0.647874	0.747801 10	515	11	514	1.093027	-0.000000	-0.000000
TSTD3 5	2499	0	525	0.792142	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TSTD2 35	2469	7	518	1.057589	0.074709 7	518	7	518	1.000000	-0.000000	-0.000000
TSTD1 10	2494	0	525	0.431213	0.152446 0	525	0	525	1.000000	-0.000000	-0.000000
TSTA3 33	2471	3	522	0.556068	0.412580 3	522	3	522	1.000000	-0.000000	-0.000000
TST 19	2485	2	523	0.711641	0.105465 2	523	2	523	1.000000	-0.000000	-0.000000
TSSK6 8	2496	0	525	0.527461	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TSSK4 29	2475	24	501	4.110226	5.998820 24	501	24	501	1.000000	-0.000000	-0.000000
TSSK3 19	2485	1	524	0.473524	0.391541 1	524	1	524	1.000000	-0.000000	-0.000000
TSSK2 22	2482	9	516	2.088134	1.207921 9	516	9	516	1.000000	-0.000000	-0.000000
TSSK1B 6	2498	15	510	11.178082	7.381476 15	510	15	510	1.000000	-0.000000	-0.000000
TSSC4 14	2490	8	517	2.885328	1.601596 8	517	8	517	1.000000	-0.000000	-0.000000
TSSC1 21	2483	0	525	0.214656	0.793966 0	525	0	525	1.000000	-0.000000	-0.000000
TSR3 27	2477	11	514	2.062136	1.262029 11	514	11	514	1.000000	-0.000000	-0.000000
TSR2 6	2498	0	525	0.678707	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TSR1 66	2438	16	509	1.213433	0.331216 15	510	16	509	1.064583	-0.000000	-0.000000
TSPYL6 2	2502	4	521	7.991699	2.260014 3	522	4	521	1.252395	-0.000000	-0.000000
TSPYL5 17	2487	11	514	3.220712	2.555520 11	514	11	514	1.000000	-0.000000	-0.000000
TSPYL4 16	2488	2	523	0.838235	-0.000000 2	523	2	523	1.000000	-0.000000	-0.000000
TSPYL2 1	2503	3	522	9.575526	1.996924 2	523	3	522	1.335883	-0.000000	-0.000000
TSPYL1 15	2489	0	525	0.295865	0.473372 0	525	0	525	1.000000	-0.000000	-0.000000
TSPO 27	2477	0	525	0.168251	1.325367 0	525	0	525	1.000000	-0.000000	-0.000000
TSPEAR\x3bTSPEAR-AS1 1	2503	0	525	2.380228	0.360457 0	525	0	525	1.000000	-0.000000	-0.000000
TSPEAR 91	2413	18	507	0.981385	-0.000000 18	507	18	507	1.000000	-0.000000	-0.000000
TSPAN9 9	2495	0	525	0.474525	0.154009 0	525	0	525	1.000000	-0.000000	-0.000000
TSPAN8 6	2498	0	525	0.678707	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TSPAN7 3	2501	1	524	2.382857	0.552328 1	524	1	524	1.000000	-0.000000	-0.000000
TSPAN6 7	2497	3	522	2.388145	0.852857 3	522	3	522	1.000000	-0.000000	-0.000000
TSPAN5 3	2501	0	525	1.189163	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TSPAN4 43	2461	12	513	1.415193	0.539825 12	513	12	513	1.000000	-0.000000	-0.000000
TSPAN33 9	2495	1	524	0.950857	-0.000000 1	524	1	524	1.000000	-0.000000	-0.000000
TSPAN32 6	2498	14	511	10.458984	6.767165 14	511	14	511	1.000000	-0.000000	-0.000000
TSPAN31 4	2500	0	525	0.950951	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TSPAN2 10	2494	1	524	0.864069	-0.000000 1	524	1	524	1.000000	-0.000000	-0.000000
TSPAN19 14	2490	0	525	0.315716	0.475384 0	525	0	525	1.000000	-0.000000	-0.000000
TSPAN18 33	2471	8	517	1.263230	0.265614 8	517	8	517	1.000000	-0.000000	-0.000000
TSPAN17 27	2477	1	524	0.337143	0.830082 1	524	1	524	1.000000	-0.000000	-0.000000
TSPAN16 2	2502	4	521	7.991699	2.260014 4	521	4	521	1.000000	-0.000000	-0.000000
TSPAN15 18	2486	4	521	1.253781	0.226909 4	521	4	521	1.000000	-0.000000	-0.000000
TSPAN14 7	2497	0	525	0.593631	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TSPAN13 6	2498	0	525	0.678707	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TSPAN12 23	2481	4	521	0.990581	-0.000000 3	522	4	521	1.252395	-0.000000	-0.000000
TSPAN11 63	2441	5	520	0.439419	1.265671 5	520	5	520	1.000000	-0.000000	-0.000000
TSPAN10 0	2504	1	524	9.542857	1.096973 1	524	1	524	1.000000	-0.000000	-0.000000
TSPAN1 25	2479	3	522	0.729519	0.092590 3	522	3	522	1.000000	-0.000000	-0.000000
TSNAXIP1 74	2430	34	491	2.305827	3.796497 34	491	34	491	1.000000	-0.000000	-0.000000
TSNAX 3	2501	5	520	7.203455	2.524156 5	520	5	520	1.000000	-0.000000	-0.000000
TSNARE1 21	2483	10	515	2.406977	1.676577 10	515	10	515	1.000000	-0.000000	-0.000000
TSN 4	2500	0	525	0.950951	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TSLP 1	2503	0	525	2.380228	0.360457 0	525	0	525	1.000000	-0.000000	-0.000000
TSKU 46	2458	7	518	0.806461	0.142799 7	518	7	518	1.000000	-0.000000	-0.000000
TSHZ2 97	2407	13	512	0.670565	0.692503 12	513	13	512	1.079022	-0.000000	-0.000000
TSHZ1 70	2434	24	501	1.707957	1.551064 24	501	24	501	1.000000	-0.000000	-0.000000
TSHR 57	2447	6	519	0.568170	0.730659 6	519	6	519	1.000000	-0.000000	-0.000000
TSHB 23	2481	1	524	0.393968	0.529184 1	524	1	524	1.000000	-0.000000	-0.000000
TSGA13 25	2479	6	519	1.284024	0.305148 6	519	6	519	1.000000	-0.000000	-0.000000
TSGA10IP 0	2504	4	521	23.994253	3.096343 4	521	4	521	1.000000	-0.000000	-0.000000
TSGA10 57	2447	6	519	0.568170	0.730659 5	520	6	519	1.168910	-0.000000	-0.000000
TSG101 15	2489	2	523	0.890983	-0.000000 2	523	2	523	1.000000	-0.000000	-0.000000
TSFM 24	2480	3	522	0.759006	0.093478 3	522	3	522	1.000000	-0.000000	-0.000000
TSEN54 44	2460	8	517	0.950193	-0.000000 8	517	8	517	1.000000	-0.000000	-0.000000
TSEN34 24	2480	6	519	1.335923	0.316338 6	519	6	519	1.000000	-0.000000	-0.000000
TSEN2 15	2489	2	523	0.890983	-0.000000 2	523	2	523	1.000000	-0.000000	-0.000000
TSEN15 3	2501	0	525	1.189163	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TSC22D3 7	2497	1	524	1.189524	0.162396 1	524	1	524	1.000000	-0.000000	-0.000000
TSC22D2 71	2433	18	507	1.264381	0.399783 18	507	18	507	1.000000	-0.000000	-0.000000
TSC2 130	2374	39	486	1.489098	1.426112 38	487	39	486	1.027747	-0.000000	-0.000000
TSC1 33	2471	4	521	0.696416	0.174407 4	521	4	521	1.000000	-0.000000	-0.000000
TSACC 8	2496	1	524	1.056931	-0.000000 1	524	1	524	1.000000	-0.000000	-0.000000
TRUB1 13	2491	2	523	1.019084	-0.000000 2	523	2	523	1.000000	-0.000000	-0.000000
TRPV5 60	2444	6	519	0.539565	0.840405 6	519	6	519	1.000000	-0.000000	-0.000000
TRPV4 59	2445	15	510	1.276451	0.442120 14	511	15	510	1.068754	-0.000000	-0.000000
TRPV3 30	2474	17	508	2.823373	3.019651 17	508	17	508	1.000000	-0.000000	-0.000000
TRPV2 42	2462	2	523	0.327934	1.302705 2	523	2	523	1.000000	-0.000000	-0.000000
TRPV1 73	2431	10	515	0.700608	0.506040 10	515	10	515	1.000000	-0.000000	-0.000000
TRPT1 32	2472	4	521	0.717810	0.176274 4	521	4	521	1.000000	-0.000000	-0.000000
TRPS1 89	2415	7	518	0.413787	1.856809 7	518	7	518	1.000000	-0.000000	-0.000000
TRPM8 101	2403	28	497	1.372470	0.805928 27	498	28	497	1.037794	-0.000000	-0.000000
TRPM7 88	2416	14	511	0.795624	0.292366 14	511	14	511	1.000000	-0.000000	-0.000000
TRPM6 137	2367	16	509	0.571981	1.531651 16	509	16	509	1.000000	-0.000000	-0.000000
TRPM5 112	2392	19	506	0.835384	0.253173 18	507	19	506	1.054708	-0.000000	-0.000000
TRPM4 82	2422	15	510	0.914059	0.049329 15	510	15	510	1.000000	-0.000000	-0.000000
TRPM2 167	2337	30	495	0.869792	0.250718 30	495	30	495	1.000000	-0.000000	-0.000000
TRPC7 48	2456	10	515	1.068937	0.063916 9	516	10	515	1.102132	-0.000000	-0.000000
TRPC6 27	2477	5	520	1.019194	-0.000000 2	523	5	520	2.011516	0.295905	-0.000000
TRPC5 26	2478	1	524	0.349771	0.670425 1	524	1	524	1.000000	-0.000000	-0.000000
TRPC4AP 31	2473	8	517	1.343267	0.387788 7	518	8	517	1.127172	-0.000000	-0.000000
TRPC4 16	2488	3	522	1.119784	0.110851 2	523	3	522	1.335883	-0.000000	-0.000000
TRPC3 19	2485	7	518	1.915992	0.884903 7	518	7	518	1.000000	-0.000000	-0.000000
TRPC1 30	2474	2	523	0.457092	0.594061 1	524	2	523	1.502863	-0.000000	-0.000000
TROVE2 26	2478	9	516	1.775915	0.898064 9	516	9	516	1.000000	-0.000000	-0.000000
TROAP 48	2456	12	513	1.268205	0.303814 12	513	12	513	1.000000	-0.000000	-0.000000
TRO 7	2497	9	516	6.039652	3.574561 8	517	9	516	1.113260	-0.000000	-0.000000
TRNT1 14	2490	7	518	2.559794	1.335501 7	518	7	518	1.000000	-0.000000	-0.000000
TRNP1 1	2503	0	525	2.380228	0.360457 0	525	0	525	1.000000	-0.000000	-0.000000
TRNAU1AP 15	2489	12	513	3.936041	3.290582 12	513	12	513	1.000000	-0.000000	-0.000000
TRMU 29	2475	4	521	0.790549	0.084742 4	521	4	521	1.000000	-0.000000	-0.000000
TRMT61B 27	2477	8	517	1.537645	0.562935 8	517	8	517	1.000000	-0.000000	-0.000000
TRMT61A 14	2490	0	525	0.315716	0.475384 0	525	0	525	1.000000	-0.000000	-0.000000
TRMT6 14	2490	2	523	0.950763	-0.000000 1	524	2	523	1.502863	-0.000000	-0.000000
TRMT5 29	2475	10	515	1.759432	0.847243 10	515	10	515	1.000000	-0.000000	-0.000000
TRMT44 65	2439	10	515	0.788114	0.264195 10	515	10	515	1.000000	-0.000000	-0.000000
TRMT2B 16	2488	0	525	0.278349	0.464034 0	525	0	525	1.000000	-0.000000	-0.000000
TRMT2A 52	2452	8	517	0.804145	0.134164 7	518	8	517	1.127172	-0.000000	-0.000000
TRMT1L 30	2474	12	513	2.019267	1.367424 12	513	12	513	1.000000	-0.000000	-0.000000
TRMT13 2	2502	0	525	1.586185	0.272343 0	525	0	525	1.000000	-0.000000	-0.000000
TRMT12 51	2453	3	522	0.360935	1.318439 3	522	3	522	1.000000	-0.000000	-0.000000
TRMT112 4	2500	0	525	0.950951	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TRMT11 34	2470	5	520	0.813052	0.078021 5	520	5	520	1.000000	-0.000000	-0.000000
TRMT10C 9	2495	3	522	1.908987	0.547194 3	522	3	522	1.000000	-0.000000	-0.000000
TRMT10B 14	2490	7	518	2.559794	1.335501 7	518	7	518	1.000000	-0.000000	-0.000000
TRMT10A 24	2480	3	522	0.759006	0.093478 3	522	3	522	1.000000	-0.000000	-0.000000
TRMT1 58	2446	3	522	0.317205	1.755737 3	522	3	522	1.000000	-0.000000	-0.000000
TRMO 34	2470	6	519	0.950385	-0.000000 6	519	6	519	1.000000	-0.000000	-0.000000
TRIT1 37	2467	9	516	1.256235	0.249354 9	516	9	516	1.000000	-0.000000	-0.000000
TRIP6 43	2461	4	521	0.535963	0.598437 3	522	4	521	1.252395	-0.000000	-0.000000
TRIP4 30	2474	6	519	1.074752	0.080928 6	519	6	519	1.000000	-0.000000	-0.000000
TRIP13 14	2490	0	525	0.315716	0.475384 0	525	0	525	1.000000	-0.000000	-0.000000
TRIP12 37	2467	15	510	2.033577	1.562305 15	510	15	510	1.000000	-0.000000	-0.000000
TRIP11 129	2375	15	510	0.572272	1.473246 15	510	15	510	1.000000	-0.000000	-0.000000
TRIP10 46	2458	13	512	1.427813	0.629373 13	512	13	512	1.000000	-0.000000	-0.000000
TRIOBP 127	2377	46	479	1.819108	2.878072 45	480	46	479	1.023868	-0.000000	-0.000000
TRIML2 19	2485	6	519	1.673269	0.519399 6	519	6	519	1.000000	-0.000000	-0.000000
TRIM9 15	2489	2	523	0.890983	-0.000000 2	523	2	523	1.000000	-0.000000	-0.000000
TRIM8 20	2484	2	523	0.677481	0.104451 2	523	2	523	1.000000	-0.000000	-0.000000
TRIM77 6	2498	0	525	0.678707	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TRIM73,TRIM74 26	2478	10	515	1.957293	1.093764 10	515	10	515	1.000000	-0.000000	-0.000000
TRIM71 25	2479	13	512	2.603089	2.233427 12	513	13	512	1.079022	-0.000000	-0.000000
TRIM7 19	2485	2	523	0.711641	0.105465 2	523	2	523	1.000000	-0.000000	-0.000000
TRIM69 12	2492	3	522	1.466686	0.285594 3	522	3	522	1.000000	-0.000000	-0.000000
TRIM68 16	2488	5	520	1.686124	0.570143 5	520	5	520	1.000000	-0.000000	-0.000000
TRIM67 46	2458	4	521	0.501141	0.713194 4	521	4	521	1.000000	-0.000000	-0.000000
TRIM66 126	2378	0	525	0.035613	9.228950 0	525	0	525	1.000000	-0.000000	-0.000000
TRIM65 34	2470	3	522	0.539962	0.534551 3	522	3	522	1.000000	-0.000000	-0.000000
TRIM64C 2	2502	0	525	1.586185	0.272343 0	525	0	525	1.000000	-0.000000	-0.000000
TRIM64B 3	2501	0	525	1.189163	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TRIM64 2	2502	0	525	1.586185	0.272343 0	525	0	525	1.000000	-0.000000	-0.000000
TRIM63 32	2472	9	516	1.449505	0.508173 8	517	9	516	1.113260	-0.000000	-0.000000
TRIM62 34	2470	1	524	0.268952	1.296123 1	524	1	524	1.000000	-0.000000	-0.000000
TRIM61 7	2497	14	511	9.147949	6.383477 14	511	14	511	1.000000	-0.000000	-0.000000
TRIM6,TRIM6-TRIM34 13	2491	3	522	1.361377	0.270177 3	522	3	522	1.000000	-0.000000	-0.000000
TRIM6 5	2499	4	521	3.991060	1.541449 4	521	4	521	1.000000	-0.000000	-0.000000
TRIM59 30	2474	13	512	2.178834	1.578281 13	512	13	512	1.000000	-0.000000	-0.000000
TRIM58 14	2490	5	520	1.912476	0.619172 5	520	5	520	1.000000	-0.000000	-0.000000
TRIM56 50	2454	26	499	2.599412	3.702844 26	499	26	499	1.000000	-0.000000	-0.000000
TRIM55 48	2456	6	519	0.675000	0.323418 5	520	6	519	1.168910	-0.000000	-0.000000
TRIM54 29	2475	5	520	0.950480	-0.000000 5	520	5	520	1.000000	-0.000000	-0.000000
TRIM52 2	2502	1	524	3.178413	0.677920 0	525	1	524	2.003810	-0.000000	-0.000000
TRIM51 2	2502	9	516	16.137975	5.394973 9	516	9	516	1.000000	-0.000000	-0.000000
TRIM50 56	2448	5	520	0.494797	0.892138 5	520	5	520	1.000000	-0.000000	-0.000000
TRIM5 8	2496	11	514	6.464725	4.364495 11	514	11	514	1.000000	-0.000000	-0.000000
TRIM49C 0	2504	3	522	19.158700	2.409932 3	522	3	522	1.000000	-0.000000	-0.000000
TRIM49 1	2503	8	517	21.752896	5.270170 7	518	8	517	1.127172	-0.000000	-0.000000
TRIM48 3	2501	19	506	24.674556	11.609500 18	507	19	506	1.054708	-0.000000	-0.000000
TRIM47 37	2467	4	521	0.622101	0.378725 4	521	4	521	1.000000	-0.000000	-0.000000
TRIM46 26	2478	5	520	1.057368	0.086337 5	520	5	520	1.000000	-0.000000	-0.000000
TRIM45 55	2449	6	519	0.588942	0.622434 6	519	6	519	1.000000	-0.000000	-0.000000
TRIM44 5	2499	0	525	0.792142	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
TRIM43B 10	2494	2	523	1.298577	0.141828 2	523	2	523	1.000000	-0.000000	-0.000000
TRIM43 2	2502	1	524	3.178413	0.677920 1	524	1	524	1.000000	-0.000000	-0.000000
TRIM42 64	2440	9	516	0.726380	0.356374 8	517	9	516	1.113260	-0.000000	-0.000000
TRIM41 31	2473	6	519	1.040745	0.078819 6	519	6	519	1.000000	-0.000000	-0.000000
TRIM40 0	2504	7	518	38.612717	5.217288 7	518	7	518	1.000000	-0.000000	-0.000000
TRIM4 11	2493	5	520	2.393474	0.964374 5	520	5	520	1.000000	-0.000000	-0.000000
TRIM39,TRIM39-RPP21 2	2502	1	524	3.178413	0.677920 1	524	1	524	1.000000	-0.000000	-0.000000
TRIM39 0	2504	4	521	23.994253	3.096343 4	521	4	521	1.000000	-0.000000	-0.000000
TRIM38 9	2495	0	525	0.474525	0.154009 0	525	0	525	1.000000	-0.000000	-0.000000
TRIM36 48	2456	5	520	0.577461	0.553878 5	520	5	520	1.000000	-0.000000	-0.000000
TRIM35 33	2471	5	520	0.837304	0.078332 5	520	5	520	1.000000	-0.000000	-0.000000
TRIM34,TRIM6-TRIM34 15	2489	5	520	1.792226	0.597161 5	520	5	520	1.000000	-0.000000	-0.000000
TRIM33 27	2477	1	524	0.337143	0.830082 1	524	1	524	1.000000	-0.000000	-0.000000
TRIM32 41	2463	8	517	1.019305	-0.000000 8	517	8	517	1.000000	-0.000000	-0.000000
TRIM31 4	2500	10	515	10.663178	5.126934 9	516	10	515	1.102132	-0.000000	-0.000000
TRIM3 32	2472	3	522	0.573150	0.415676 3	522	3	522	1.000000	-0.000000	-0.000000
TRIM29 46	2458	9	516	1.011976	-0.000000 8	517	9	516	1.113260	-0.000000	-0.000000
TRIM28 20	2484	14	511	3.466797	3.297889 14	511	14	511	1.000000	-0.000000	-0.000000
TRIM27 3	2501	4	521	5.991379	1.974163 4	521	4	521	1.000000	-0.000000	-0.000000
TRIM26 11	2493	0	525	0.395120	0.148164 0	525	0	525	1.000000	-0.000000	-0.000000
TRIM25 12	2492	8	517	3.331898	2.103002 8	517	8	517	1.000000	-0.000000	-0.000000
TRIM24 38	2466	5	520	0.728481	0.254026 5	520	5	520	1.000000	-0.000000	-0.000000
TRIM23 22	2482	2	523	0.618072	0.218517 2	523	2	523	1.000000	-0.000000	-0.000000
TRIM22 15	2489	9	516	3.010155	2.066571 9	516	9	516	1.000000	-0.000000	-0.000000
TRIM21 3	2501	18	507	23.394685	10.915093 18	507	18	507	1.000000	-0.000000	-0.000000
TRIM2 13	2491	2	523	1.019084	-0.000000 2	523	2	523	1.000000	-0.000000	-0.000000
